formula,standard_ltl,model,approach,initial_response,refined_response
"Next(Next(Eventually(Next(AtomicProposition(""x1"")))))",X(X(F(X(x1)))),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [];[];[];[x1 = TRUE];[] FALSIFYING: [];[];[];[x1 = FALSE];[]
","SATISFYING: [x1 = FALSE];[x1 = FALSE];[x1 = FALSE];[x1 = TRUE];[x1 = FALSE] FALSIFYING: [x1 = FALSE];[x1 = FALSE];[x1 = FALSE];[x1 = FALSE];[x1 = FALSE]
"
"LImplies(Eventually(AtomicProposition(""x1"")),Always(AtomicProposition(""x2"")))",(F(x1)) -> (G(x2)),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
","SATISFYING: [x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
"
"LAnd(Until(AtomicProposition(""x1""), AtomicProposition(""x2"")),Always(AtomicProposition(""x1"")))",((x1) U (x2)) & G(x1),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = TRUE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE]
","SATISFYING: [x1 = TRUE, x2 = TRUE] FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE]
"
"Always(LImplies(AtomicProposition(""x1""),LAnd(Next(Not(AtomicProposition(""x1""))),Next(Next(AtomicProposition(""x1""))))))",G(x1 -> (X(!x1 ) & X(X(x1)))),gemini-1.5-pro,zero_shot_self_refine,"SATISFYING: [x1 = TRUE];[x1 = FALSE];[x1 = TRUE];[x1 = FALSE];[x1 = TRUE] FALSIFYING: [x1 = TRUE];[x1 = TRUE];[x1 = FALSE]
","SATISFYING: [x1 = TRUE];[x1 = FALSE];[x1 = TRUE];[x1 = FALSE];[x1 = TRUE] FALSIFYING: [x1 = TRUE];[x1 = TRUE];[x1 = FALSE]
"
"Eventually(LImplies(AtomicProposition(""x1""),Always(AtomicProposition(""x2""))))",F(x1 -> G(x2)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = FALSE]
",
"Always(LImplies(AtomicProposition(""x1""),LAnd(Next(Not(AtomicProposition(""x1""))),Next(Next(AtomicProposition(""x1""))))))",G(x1 -> (X(!x1) & X(X(x1)))),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE];[x1 = TRUE]
FALSIFYING: [x1 = FALSE];[x1 = FALSE]
",
"Next(Next(Next(Next(Eventually(AtomicProposition(""x1""))))))",X(X(X(X(F(x1))))),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"Eventually(LAnd(AtomicProposition(""x1""),Always(Next(Not(AtomicProposition(""x2""))))))",F(x1 & G(X(!x2))),gemini-1.5-pro,few_shot,"LTL Formula: Always(Eventually(AtomicProposition(""x1"")))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE]
",
"Always(LImplies(AtomicProposition(""x1""),Next(Until(Not(AtomicProposition(""x1"")), AtomicProposition(""x2"")))))",G(x1 -> X(!x1 U x2)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE]
FALSIFYING: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
",
"LAnd(Eventually(AtomicProposition(""x1"")),Always(Not(AtomicProposition(""x2""))))",F(x1) & G(!x2),gemini-1.5-pro,few_shot,"LTL Formula: Until(AtomicProposition(""x1""), AtomicProposition(""x2""))
Positive trace: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
",
"LImplies(Eventually(AtomicProposition(""x1"")),Always(AtomicProposition(""x2"")))",F(x1) -> G(x2),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"Always(LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2""))))",G(x1 -> F(x2)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""a""))
Positive trace: [a = FALSE];[a = TRUE]
FALSIFYING: [a = FALSE];[a = FALSE]
",
"Always(LImplies(AtomicProposition(""x1""),Next(Until(Not(AtomicProposition(""x1"")), AtomicProposition(""x2"")))))",G(x1 -> X(!x1 U x2)),gemini-1.5-pro,few_shot,"LTL Formula: Globally(LImplies(AtomicProposition(""x1""), Next(AtomicProposition(""x2""))))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"LImplies(AtomicProposition(""x1""),Always(Until(AtomicProposition(""x2""), Not(AtomicProposition(""x3"")))))",x1 -> G(x2 U !x3),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"Always(LImplies(AtomicProposition(""x1""),LOr(Eventually(AtomicProposition(""x2"")),Next(Not(AtomicProposition(""x3""))))))",G(x1 -> (F(x2) | X(!x3))),gemini-1.5-pro,few_shot,"LTL Formula: LImplies(AtomicProposition(""x1""), Next(AtomicProposition(""x2"")))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
",
"Always(LImplies(LAnd(AtomicProposition(""x1""),Next(AtomicProposition(""x1""))),Next(Next(Not(AtomicProposition(""x1""))))))",G((x1 & X(x1)) -> X(X(!x1))),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE];[x1 = TRUE]
FALSIFYING: [x1 = FALSE];[x1 = FALSE]
",
"LAnd(Eventually(AtomicProposition(""x1"")),Always(LImplies(AtomicProposition(""x1""),Next(Always(Not(AtomicProposition(""x1"")))))))",F(x1) & G(x1 -> X(G(!x1))),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
",
"Always(LOr(LOr(LAnd(AtomicProposition(""x1""),Not(AtomicProposition(""x2""))),LAnd(Not(AtomicProposition(""x1"")),AtomicProposition(""x2""))),LAnd(Not(AtomicProposition(""x1"")),Not(AtomicProposition(""x2"")))))",G((x1 & !x2) | (!x1 & x2) | (!x1 & !x2)),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"Always(LImplies(AtomicProposition(""x1""),Next(Until(Not(AtomicProposition(""x1"")), AtomicProposition(""X2"")))))",G (x1-> X(!x1 U X2)),gemini-1.5-pro,few_shot,"LTL Formula: Until(AtomicProposition(""x1""), AtomicProposition(""x2""))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
",
"Always(LImplies(AtomicProposition(""x1""),Eventually(Next(AtomicProposition(""x2"")))))",G(x1 -> F(X(x2))),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE]
",
"Always(Eventually(LImplies(AtomicProposition(""x4""),Not(LImplies(Eventually(Not(AtomicProposition(""x1""))),LAnd(AtomicProposition(""x2""),AtomicProposition(""x3"")))))))",G (F(x4 -> (!(F !x1->(x2 & x3))))),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE];[x1 = TRUE]
FALSIFYING: [x1 = FALSE];[x1 = FALSE]
",
"Always(LAnd(AtomicProposition(""x1""),Eventually(Not(AtomicProposition(""x1"")))))",G(x1 &  F(!x1)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE];[x1 = TRUE]
FALSIFYING: [x1 = FALSE];[x1 = FALSE]
",
"Always(LOr(LAnd(LAnd(AtomicProposition(""x1""),Next(Not(AtomicProposition(""x1"")))),Next(Next(AtomicProposition(""x1"")))),LAnd(LAnd(Not(AtomicProposition(""x1"")),Next(AtomicProposition(""x1""))),Next(Next(Not(AtomicProposition(""x1"")))))))",G((x1 & X(!x1) & X(X(x1))) | (!x1 & X(x1) & X(X(!x1)))),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = FALSE]
",
"LAnd(AtomicProposition(""x1""),Next(Always(Not(AtomicProposition(""x1"")))))",x1 & X(G(!x1)),gemini-1.5-pro,few_shot,"LTL Formula: Until(AtomicProposition(""x1""), AtomicProposition(""x2""))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
",
"Always(LImplies(LAnd(Not(AtomicProposition(""x2"")),Not(AtomicProposition(""x3""))),AtomicProposition(""x1"")))",G ((!x2 & !x3) -> x1),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""a""))
Positive trace: [a = FALSE];[a = TRUE]
FALSIFYING: [a = FALSE];[a = FALSE]
",
"LAnd(AtomicProposition(""x1""),Always(LImplies(AtomicProposition(""x1""),LAnd(LAnd(Next(Not(AtomicProposition(""x1""))),Next(Next(Not(AtomicProposition(""x1""))))),Next(Next(Next(AtomicProposition(""x1""))))))))",x1 & G(x1 -> X(!x1) & X(X(!x1)) & X(X(X(x1)))),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"Always(LImplies(LAnd(AtomicProposition(""x1""),Next(AtomicProposition(""x1""))),Next(Next(Always(Not(AtomicProposition(""x1"")))))))",G((x1 & X(x1)) -> X(X(G(!x1)))),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"LImplies(LAnd(AtomicProposition(""x1""),LOr(Not(AtomicProposition(""x2"")),Not(AtomicProposition(""x3"")))),LImplies(Eventually(LAnd(AtomicProposition(""x2""),LOr(Not(AtomicProposition(""x1"")),Not(AtomicProposition(""x3""))))),LAnd(Eventually(LAnd(AtomicProposition(""x3""),LOr(Not(AtomicProposition(""x2"")),Not(AtomicProposition(""x1""))))),Always(AtomicProposition(""x3"")))))",x1 & (!x2 | !x3) -> F(x2 & (!x1 | !x3)) -> F(x3 & (!x2 | !x1)) & G(x3),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""a""))
Positive trace: [a = TRUE];[a = TRUE];[a = TRUE]
FALSIFYING: [a = TRUE];[a = FALSE];[a = TRUE]
",
"Until(Not(LAnd(AtomicProposition(""x1""),Not(AtomicProposition(""x2"")))), Eventually(Always(AtomicProposition(""x2""))))",!(x1 & !x2) U (F(G(x2))),gemini-1.5-pro,few_shot,"LTL Formula: LAnd(Eventually(AtomicProposition(""x1"")), Eventually(AtomicProposition(""x2"")))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
",
"Always(LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2""))))",G(x1->F(x2)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE];[x1 = TRUE]
FALSIFYING: [x1 = FALSE];[x1 = FALSE]
",
"LImplies(LAnd(Not(AtomicProposition(""x1"")),Not(AtomicProposition(""x3""))),Always(AtomicProposition(""x2"")))",(!x1 & !x3) -> G(x2),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""a""))
Positive trace: [a = FALSE];[a = TRUE]
FALSIFYING: [a = FALSE];[a = FALSE]
",
"LAnd(LAnd(Always(AtomicProposition(""x2"")),Eventually(AtomicProposition(""x1""))),Eventually(Not(AtomicProposition(""x1""))))",G(x2) & F(x1) & F(!x1),gemini-1.5-pro,few_shot,"LTL Formula: Always(LImplies(AtomicProposition(""a""), Next(AtomicProposition(""b""))))
Positive trace: [a = FALSE, b = FALSE];[a = TRUE, b = TRUE];[a = TRUE, b = FALSE]
FALSIFYING: [a = TRUE, b = FALSE];[a = TRUE, b = FALSE];[a = FALSE, b = TRUE]
",
"Always(LImplies(Next(AtomicProposition(""x1"")),LAnd(AtomicProposition(""x2""),Not(Next(AtomicProposition(""x2""))))))",G(X(x1) -> (x2 & !X(x2))),gemini-1.5-pro,few_shot,"LTL Formula: Release(AtomicProposition(""x1""), AtomicProposition(""x2""))
Positive trace: [x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE]
FALSIFYING: [x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
",
"Always(LEquiv(AtomicProposition(""x1""),Next(Next(Next(Next(Next(AtomicProposition(""x1""))))))))",G(x1<->X(X(X(X(X(x1)))))),gemini-1.5-pro,few_shot,"LTL Formula: Until(AtomicProposition(""a""), AtomicProposition(""b""))
Positive trace: [a = FALSE, b = TRUE];[a = FALSE, b = TRUE]
FALSIFYING: [a = TRUE, b = FALSE];[a = TRUE, b = FALSE];[a = TRUE, b = FALSE]
",
"LOr(Always(Not(AtomicProposition(""x1""))),Always(Eventually(AtomicProposition(""x1""))))",G(!x1) | G(F(x1)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""a""))
Positive trace: [a = FALSE];[a = TRUE]
FALSIFYING: [a = FALSE];[a = FALSE]
",
"Always(LAnd(LImplies(AtomicProposition(""x1""),LAnd(Not(AtomicProposition(""x"")),Next(AtomicProposition(""x2"")))),LImplies(AtomicProposition(""x2""),LAnd(Not(AtomicProposition(""x1"")),Next(AtomicProposition(""x1""))))))",G((x1->(!x & X(x2)) ) & (x2->(!x1 & X(x1)))),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE];[x1 = TRUE]
FALSIFYING: [x1 = FALSE];[x1 = FALSE]
",
"LImplies(LOr(LAnd(AtomicProposition(""x1""),Next(Not(AtomicProposition(""x1"")))),LAnd(Not(AtomicProposition(""x1"")),Next(AtomicProposition(""x1"")))),AtomicProposition(""x2""))",x1 & X(!x1) | !x1 & X(x1) -> x2,gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"Eventually(LAnd(AtomicProposition(""x1""),Next(Eventually(LAnd(AtomicProposition(""x1""),Always(Not(AtomicProposition(""x1""))))))))",F(x1 & X(F(x1 & G(!x1)))),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""a""))
Positive trace: [a = FALSE];[a = TRUE]
FALSIFYING: [a = FALSE];[a = FALSE]
",
"Eventually(LImplies(LAnd(Not(AtomicProposition(""x2"")),Not(AtomicProposition(""x3""))),Always(AtomicProposition(""x1""))))",F(!x2 & !x3 -> G(x1)),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""a""))
Positive trace: [a = TRUE];[a = TRUE];[a = TRUE]
FALSIFYING: [a = TRUE];[a = FALSE];[a = TRUE]
",
"Always(LImplies(AtomicProposition(""x1""),LAnd(Not(LAnd(AtomicProposition(""x2""),AtomicProposition(""x3""))),LImplies(LOr(AtomicProposition(""x2""),AtomicProposition(""x3"")),Not(AtomicProposition(""x1""))))))",G(x1->!(x2 & x3) & ((x2 | x3)->!x1)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE];[x1 = TRUE]
FALSIFYING: [x1 = FALSE];[x1 = FALSE]
",
"Always(LAnd(Until(Eventually(AtomicProposition(""x1"")), Not(AtomicProposition(""x2""))),Next(AtomicProposition(""x3""))))",G(F(x1) U (!x2) & X(x3)),gemini-1.5-pro,few_shot,"LTL Formula: Until(AtomicProposition(""x1""), AtomicProposition(""x2""))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
",
"Always(LImplies(AtomicProposition(""x1""),Next(AtomicProposition(""x2""))))",G(x1 -> X(x2)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE];[x1 = TRUE]
FALSIFYING: [x1 = FALSE];[x1 = FALSE]
",
"Always(LAnd(Next(AtomicProposition(""x1"")),Always(Eventually(AtomicProposition(""x1"")))))",G(X(x1) & G(F(x1))),gemini-1.5-pro,few_shot,"LTL Formula: LImplies(Until(AtomicProposition(""a""), AtomicProposition(""b"")), AtomicProposition(""c""))
Positive trace: [a = FALSE, b = TRUE, c = TRUE];[a = FALSE, b = FALSE, c = TRUE]
FALSIFYING: [a = TRUE, b = FALSE, c = FALSE];[a = TRUE, b = FALSE, c = FALSE]
",
"LOr(Next(Next(Next(Next(Next(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2""))))))),Next(Next(Next(AtomicProposition(""x3"")))))",X(X(X(X(X(x1 & x2))))) | X(X(X(x3))),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"Until(AtomicProposition(""x1""), LAnd(Not(AtomicProposition(""x2"")),AtomicProposition(""x3"")))",x1 U (!x2 & x3),gemini-1.5-pro,few_shot,"LTL Formula: Globally(LImplies(AtomicProposition(""x1""),Next(AtomicProposition(""x2""))))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"Until(AtomicProposition(""x1""), LAnd(AtomicProposition(""x2""),AtomicProposition(""x3"")))",x1 U (x2 & x3),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE];[x1 = TRUE]
FALSIFYING: [x1 = FALSE];[x1 = FALSE]
",
"Always(LImplies(AtomicProposition(""x1""),Next(Next(Not(AtomicProposition(""x2""))))))",G(x1 ->X(X(!x2))),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
",
"LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2"")))",x1 -> F(x2),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = FALSE]
",
"Always(LImplies(AtomicProposition(""x1""),LAnd(Next(Not(AtomicProposition(""x1""))),Next(Next(AtomicProposition(""x1""))))))",G(x1 -> (X(!x1) & X(X(x1)))),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE];[x1 = TRUE]
FALSIFYING: [x1 = FALSE];[x1 = FALSE]
",
"Always(LEquiv(AtomicProposition(""x3""),LAnd(Next(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2""))),Eventually(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2""))))))",G (x3 <-> (X(x1 & x2) & F(x1 & x2))),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE];[x1 = TRUE]
FALSIFYING: [x1 = FALSE];[x1 = FALSE]
",
"LAnd(Until(AtomicProposition(""x1""), AtomicProposition(""x2"")),Always(LImplies(AtomicProposition(""x2""),Eventually(Not(AtomicProposition(""x1""))))))",(x1 U x2) & G(x2 -> F (!x1)),gemini-1.5-pro,few_shot,"LTL Formula: Until(AtomicProposition(""x1""), AtomicProposition(""x2""))
Positive trace: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
",
"LAnd(Always(LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2"")))),Always(Until(Not(AtomicProposition(""x3"")), LAnd(AtomicProposition(""x1""),AtomicProposition(""x2"")))))",G(x1 ->F(x2)) & G(!x3 U (x1 & x2)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE];[x1 = TRUE]
FALSIFYING: [x1 = FALSE];[x1 = FALSE]
",
"LImplies(Eventually(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2""))),LImplies(LAnd(Until(Not(AtomicProposition(""x1"")), AtomicProposition(""x1"")),Eventually(AtomicProposition(""x2""))),Eventually(AtomicProposition(""x1""))))",F(x1 & x2) -> (!x1 U x1) & F(x2)->F(x1),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1"")) U (LAnd(AtomicProposition(""x1""), AtomicProposition(""x2"")))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
",
"LAnd(LAnd(Always(LImplies(AtomicProposition(""x1""),Next(AtomicProposition(""x2"")))),Always(LImplies(AtomicProposition(""x2""),Next(AtomicProposition(""x3""))))),Always(LImplies(AtomicProposition(""x3""),Next(AtomicProposition(""x1"")))))",G(x1->X(x2)) & G(x2->X(x3)) & G(x3->X(x1)),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"LImplies(Eventually(AtomicProposition(""x1"")),LAnd(Until(AtomicProposition(""x2""), AtomicProposition(""x1"")),Always(AtomicProposition(""x3""))))",F(x1)->(x2 U x1) & G(x3),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
",
"Always(LImplies(AtomicProposition(""x1""),Eventually(LAnd(AtomicProposition(""x3""),Eventually(AtomicProposition(""x2""))))))",G(x1->F(x3 & F(x2))),gemini-1.5-pro,few_shot,"LTL Formula: Until(AtomicProposition(""a""), AtomicProposition(""b""))
Positive trace: [a = FALSE, b = TRUE];[a = TRUE, b = FALSE];[a = TRUE, b = TRUE]
FALSIFYING: [a = TRUE, b = FALSE];[a = TRUE, b = FALSE];[a = TRUE, b = FALSE]
",
"Always(LAnd(LImplies(AtomicProposition(""x1""),Not(AtomicProposition(""x2""))),Next(LImplies(Not(AtomicProposition(""x1"")),Next(AtomicProposition(""x2""))))))",G((x1->!x2) & X(!x1->X(x2))),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""a""))
Positive trace: [a = FALSE];[a = TRUE]
FALSIFYING: [a = FALSE];[a = FALSE]
",
"LImplies(LAnd(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2"")),AtomicProposition(""x3"")),Next(Always(AtomicProposition(""x4""))))",x1 & x2 & x3 -> X(G(x4)),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
