Model,Approach,LTL Formula,AST,Trace,Ground Truth,Raw Response,LLM Response,Initial Prediction,Refined Prediction
gemini-1.5-flash,zero_shot_self_refine,(x1 & !x2) -> X(x1),"LImplies(LAnd(AtomicProposition(""x1""),Not(AtomicProposition(""x2""))),Next(AtomicProposition(""x1"")))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,(!x1 & x2) -> F(x3 ),"LImplies(LAnd(Not(AtomicProposition(""x1"")),AtomicProposition(""x2"")),Eventually(AtomicProposition(""x3"")))","[x1 = TRUE, x2 = FALSE, x3 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = FALSE];...",Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,(!x1 & x2) -> F(x3 ),"LImplies(LAnd(Not(AtomicProposition(""x1"")),AtomicProposition(""x2"")),Eventually(AtomicProposition(""x3"")))","[x1 = FALSE, x2 = TRUE, x3 = FALSE];[x1 = FALSE, x2 = TRUE, x3 = FALSE];...",Negative,"Initial: UNKNOWN

Refined: NEGATIVE
",Negative,UNKNOWN,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,x1 -> F(x2),"LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2"")))","[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Positive,"Initial: POSITIVE

Refined: UNKNOWN
",,POSITIVE,UNKNOWN
gemini-1.5-flash,zero_shot_self_refine,x1 -> F(x2),"LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2"")))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,x1 -> F(x2),"LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2"")))","[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Positive,"Initial: POSITIVE

Refined: POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-flash,zero_shot_self_refine,x1 -> F(x2),"LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2"")))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,x1 -> x2,"LImplies(AtomicProposition(""x1""),AtomicProposition(""x2""))","[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Positive,"Initial: POSITIVE

Refined: POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-flash,zero_shot_self_refine,x1 -> x2,"LImplies(AtomicProposition(""x1""),AtomicProposition(""x2""))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,x1 -> (x2 U x3),"LImplies(AtomicProposition(""x1""),Until(AtomicProposition(""x2""), AtomicProposition(""x3"")))","[x1 = FALSE, x2 = FALSE, x3 = FALSE];[x1 = FALSE, x2 = FALSE, x3 = FALSE];...",Positive,"Initial: POSITIVE

Refined: UNKNOWN
",,POSITIVE,UNKNOWN
gemini-1.5-flash,zero_shot_self_refine,x1 -> (x2 U x3),"LImplies(AtomicProposition(""x1""),Until(AtomicProposition(""x2""), AtomicProposition(""x3"")))","[x1 = TRUE, x2 = TRUE, x3 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,x1 -> (x2 U x3),"LImplies(AtomicProposition(""x1""),Until(AtomicProposition(""x2""), AtomicProposition(""x3"")))","[x1 = FALSE, x2 = FALSE, x3 = FALSE];[x1 = FALSE, x2 = FALSE, x3 = FALSE];...",Positive,"Initial: POSITIVE

Refined: UNKNOWN
",,POSITIVE,UNKNOWN
gemini-1.5-flash,zero_shot_self_refine,x1 -> (x2 U x3),"LImplies(AtomicProposition(""x1""),Until(AtomicProposition(""x2""), AtomicProposition(""x3"")))","[x1 = TRUE, x2 = TRUE, x3 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,x1 -> (x2 U x3),"LImplies(AtomicProposition(""x1""),Until(AtomicProposition(""x2""), AtomicProposition(""x3"")))","[x1 = FALSE, x2 = FALSE, x3 = FALSE];[x1 = FALSE, x2 = FALSE, x3 = FALSE];...",Positive,"Initial: POSITIVE

Refined: UNKNOWN
",,POSITIVE,UNKNOWN
gemini-1.5-flash,zero_shot_self_refine,x1 -> (x2 U x3),"LImplies(AtomicProposition(""x1""),Until(AtomicProposition(""x2""), AtomicProposition(""x3"")))","[x1 = TRUE, x2 = TRUE, x3 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G (x1),"Always(AtomicProposition(""x1""))",[x1 = TRUE];[x1 = TRUE];...,Positive,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G (x1),"Always(AtomicProposition(""x1""))",[x1 = FALSE];[x1 = TRUE];[x1 = TRUE];...,Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G (x1 -> G(F(x2))),"Always(LImplies(AtomicProposition(""x1""),Always(Eventually(AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];...",Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G (x1 -> G(F(x2))),"Always(LImplies(AtomicProposition(""x1""),Always(Eventually(AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Negative,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G (F(x1)),"Always(Eventually(AtomicProposition(""x1"")))",[x1 = FALSE];[x1 = TRUE];...,Positive,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G (F(x1)),"Always(Eventually(AtomicProposition(""x1"")))",[x1 = FALSE];[x1 = FALSE];...,Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G (x1 -> G(F(x2))),"Always(LImplies(AtomicProposition(""x1""),Always(Eventually(AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];...",Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G (x1 -> G(F(x2))),"Always(LImplies(AtomicProposition(""x1""),Always(Eventually(AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Negative,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(x1 -> G(!x2 U x3)),"Always(LImplies(AtomicProposition(""x1""),Always(Until(Not(AtomicProposition(""x2"")), AtomicProposition(""x3"")))))","[x1 = TRUE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE];...",Positive,"Initial: UNKNOWN

Refined: NEGATIVE
",Negative,UNKNOWN,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G (x1 -> G(F(x2))),"Always(LImplies(AtomicProposition(""x1""),Always(Eventually(AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];...",Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(x1 -> G(!x2 U x3)),"Always(LImplies(AtomicProposition(""x1""),Always(Until(Not(AtomicProposition(""x2"")), AtomicProposition(""x3"")))))","[x1 = TRUE, x2 = TRUE, x3 = TRUE];[x1 = FALSE, x2 = TRUE, x3 = FALSE];[x1 = FALSE, x2 = TRUE, x3 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G (x1 -> G(F(x2))),"Always(LImplies(AtomicProposition(""x1""),Always(Eventually(AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Negative,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G (x1 -> x2),"Always(LImplies(AtomicProposition(""x1""),AtomicProposition(""x2"")))","[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];...",Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G (x1 -> x2),"Always(LImplies(AtomicProposition(""x1""),AtomicProposition(""x2"")))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(x1 -> G(F(x2))),"Always(LImplies(AtomicProposition(""x1""),Always(Eventually(AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];...",Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(x1 -> G(F(x2))),"Always(LImplies(AtomicProposition(""x1""),Always(Eventually(AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Negative,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G ( !x2 -> !x1 ),"Always(LImplies(Not(AtomicProposition(""x2"")),Not(AtomicProposition(""x1""))))","[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];...",Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G ( !x2 -> !x1 ),"Always(LImplies(Not(AtomicProposition(""x2"")),Not(AtomicProposition(""x1""))))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(x1 & x2 & x3 -> (x1 U x4)),"Always(LImplies(LAnd(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2"")),AtomicProposition(""x3"")),Until(AtomicProposition(""x1""), AtomicProposition(""x4""))))","[x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = TRUE];[x1 = FALSE, x2 = FALSE, x3 = FALSE, x4 = FALSE];...",Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(x1 & x2 & x3 -> (x1 U x4)),"Always(LImplies(LAnd(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2"")),AtomicProposition(""x3"")),Until(AtomicProposition(""x1""), AtomicProposition(""x4""))))","[x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = FALSE, x4 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = FALSE, x4 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(F(x1)) -> G(F(x2)),"LImplies(Always(Eventually(AtomicProposition(""x1""))),Always(Eventually(AtomicProposition(""x2""))))","[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Positive,"Initial: NEGATIVE

Refined: UNKNOWN
",UNKNOWN,UNKNOWN,UNKNOWN
gemini-1.5-flash,zero_shot_self_refine,G(F(x1)) -> G(F(x2)),"LImplies(Always(Eventually(AtomicProposition(""x1""))),Always(Eventually(AtomicProposition(""x2""))))","[x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,F(G(x1)),"Eventually(Always(AtomicProposition(""x1"")))",[x1 = FALSE];[x1 = TRUE];[x1 = TRUE];...,Positive,"Initial: POSITIVE

Refined: POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-flash,zero_shot_self_refine,F(G(x1)),"Eventually(Always(AtomicProposition(""x1"")))",[x1 = FALSE];[x1 = FALSE];...,Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(F(x1)),"Always(Eventually(AtomicProposition(""x1"")))",[x1 = FALSE];[x1 = FALSE];...,Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(F(x1)),"Always(Eventually(AtomicProposition(""x1"")))",[x1 = FALSE];[x1 = TRUE];...,Positive,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G!(x1 & !x2),"Always(Not(LAnd(AtomicProposition(""x1""),Not(AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];...",Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G!(x1 & !x2),"Always(Not(LAnd(AtomicProposition(""x1""),Not(AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(x1 -> F(x2)),"Always(LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Positive,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(x1 -> F(x2)),"Always(LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(F(x1)),"Always(Eventually(AtomicProposition(""x1"")))",[x1 = FALSE];[x1 = TRUE];...,Positive,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(F(x1)),"Always(Eventually(AtomicProposition(""x1"")))",[x1 = FALSE];[x1 = FALSE];...,Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,F(G(x1)),"Eventually(Always(AtomicProposition(""x1"")))",[x1 = FALSE];[x1 = TRUE];[x1 = TRUE];...,Positive,"Initial: POSITIVE

Refined: POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-flash,zero_shot_self_refine,F(G(x1)),"Eventually(Always(AtomicProposition(""x1"")))",[x1 = FALSE];[x1 = FALSE];...,Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(F(x1)) -> G(F(x2)),"LImplies(Always(Eventually(AtomicProposition(""x1""))),Always(Eventually(AtomicProposition(""x2""))))","[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Positive,"Initial: UNKNOWN

Refined: UNKNOWN
",,UNKNOWN,UNKNOWN
gemini-1.5-flash,zero_shot_self_refine,G(F(x1)) -> G(F(x2)),"LImplies(Always(Eventually(AtomicProposition(""x1""))),Always(Eventually(AtomicProposition(""x2""))))","[x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G (x1 & x2 & x3 -> (x2 U x4)),"Always(LImplies(LAnd(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2"")),AtomicProposition(""x3"")),Until(AtomicProposition(""x2""), AtomicProposition(""x4""))))","[x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = TRUE];[x1 = FALSE, x2 = FALSE, x3 = FALSE, x4 = FALSE];...",Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G (x1 & x2 & x3 -> (x2 U x4)),"Always(LImplies(LAnd(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2"")),AtomicProposition(""x3"")),Until(AtomicProposition(""x2""), AtomicProposition(""x4""))))","[x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = FALSE, x4 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = FALSE, x4 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(F(x1)) &G(F(x2)),"LAnd(Always(Eventually(AtomicProposition(""x1""))),Always(Eventually(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = TRUE];[x1 = FALSE, x2 = FALSE, x3 = FALSE, x4 = FALSE];...",Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(F(x1)) &G(F(x2)),"LAnd(Always(Eventually(AtomicProposition(""x1""))),Always(Eventually(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = FALSE, x4 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = FALSE, x4 = FALSE];...",Negative,"Initial: POSITIVE

Refined: POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-flash,zero_shot_self_refine,G(x2->X(!x2 U x1)),"Always(LImplies(AtomicProposition(""x2""),Next(Until(Not(AtomicProposition(""x2"")), AtomicProposition(""x1"")))))","[x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = TRUE];[x1 = FALSE, x2 = FALSE, x3 = FALSE, x4 = FALSE];...",Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(x2->X(!x2 U x1)),"Always(LImplies(AtomicProposition(""x2""),Next(Until(Not(AtomicProposition(""x2"")), AtomicProposition(""x1"")))))","[x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = TRUE];[x1 = TRUE, x2 = TRUE, x3 = TRUE, x4 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = FALSE, x4 = FALSE];[x1 = TRUE, x2 = TRUE, x3 = FALSE, x4 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G (x1 -> X(x2)),"Always(LImplies(AtomicProposition(""x1""),Next(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];...",Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G (x1 -> X(x2)),"Always(LImplies(AtomicProposition(""x1""),Next(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(x3 & x2 -> x1),"Always(LImplies(LAnd(AtomicProposition(""x3""),AtomicProposition(""x2"")),AtomicProposition(""x1"")))","[x1 = TRUE, x2 = FALSE, x3 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = FALSE];...",Positive,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(x3 & x2 -> x1),"Always(LImplies(LAnd(AtomicProposition(""x3""),AtomicProposition(""x2"")),AtomicProposition(""x1"")))","[x1 = TRUE, x2 = FALSE, x3 = FALSE];[x1 = FALSE, x2 = TRUE, x3 = TRUE];[x1 = TRUE, x2 = FALSE, x3 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,X(X(X(X(F(x1))))),"Next(Next(Next(Next(Eventually(AtomicProposition(""x1""))))))",[x1 = FALSE];[x1 = FALSE];[x1 = FALSE];[x1 = TRUE];[x1 = FALSE];...,Negative,"Initial: POSITIVE

Refined: POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-flash,zero_shot_self_refine,X(X(X(X(F(x1))))),"Next(Next(Next(Next(Eventually(AtomicProposition(""x1""))))))",[x1 = FALSE];[x1 = TRUE];[x1 = FALSE];[x1 = TRUE];[x1 = TRUE];[x1 = FALSE];...,Positive,"Initial: POSITIVE

Refined: POSITIVE
",Positive,POSITIVE,POSITIVE
gemini-1.5-flash,zero_shot_self_refine,G(x1 -> F(x2)),"Always(LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Positive,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(x1 -> F(x2)),"Always(LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(x1 -> X(!x1) & X(X(x1))),"Always(LImplies(AtomicProposition(""x1""),LAnd(Next(Not(AtomicProposition(""x1""))),Next(Next(AtomicProposition(""x1""))))))",[x1 = TRUE];[x1 = FALSE];...,Positive,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(x1 -> X(!x1) & X(X(x1))),"Always(LImplies(AtomicProposition(""x1""),LAnd(Next(Not(AtomicProposition(""x1""))),Next(Next(AtomicProposition(""x1""))))))",[x1 = TRUE];[x1 = FALSE];[x1 = FALSE];...,Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,F(x1) & G(!x2),"LAnd(Eventually(AtomicProposition(""x1"")),Always(Not(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Positive,"Initial: POSITIVE

Refined: NEGATIVE
",Negative,POSITIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,F(x1) & G(!x2),"LAnd(Eventually(AtomicProposition(""x1"")),Always(Not(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(x1 -> X(!x1 U x2)),"Always(LImplies(AtomicProposition(""x1""),Next(Until(Not(AtomicProposition(""x1"")), AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];...",Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,G(x1 -> X(!x1 U x2)),"Always(LImplies(AtomicProposition(""x1""),Next(Until(Not(AtomicProposition(""x1"")), AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,F(x1 -> G(x2)),"Eventually(LImplies(AtomicProposition(""x1""),Always(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Negative,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,F(x1 -> G(x2)),"Eventually(LImplies(AtomicProposition(""x1""),Always(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];...",Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
gemini-1.5-flash,zero_shot_self_refine,F(x1 & G(!x2)),"Eventually(LAnd(AtomicProposition(""x1""),Always(Not(AtomicProposition(""x2"")))))","[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Positive,"Initial: NEGATIVE

Refined: NEGATIVE
",Negative,NEGATIVE,NEGATIVE
